date,LOC_cabinet,LOC_drawer,LOC_tray,LOC_locality,LOC_unit,LOC_subunit,LOC_age,TIME_idRehouse,TIME_count,TIME_paint,TIME_catalog,TIME_labels,TIME_number,LOTS_st,LOTS_tx,LOTS_uncataloged,ID_genusChange,ID_speciesChange,ID_sp,ID_rank-up,ID_rank-down,ID_new,REHOUSE_box3x1.5,REHOUSE_box3x3,REHOUSE_box3x4,REHOUSE_box3x6,REHOUSE_box4x6,REHOUSE_box6x6,REHOUSE_plastic3x3,REHOUSE_plastic6x6,REHOUSE_vial7dr,REHOUSE_vial3dr,REHOUSE_vial1dr
2018-10-17,225,02,1 of 3,"24665, 24666",Chico,,"Coniacian, Santonian, Campanian",1.0,,0.33,0.66,0.22,0.15,46,0,0,4,1,0,2,7,15,1,1,1,1,0,0,0,0,10,8,17
2018-10-17,225,02,2 of 3,24664,Chico,,"Coniacian, Santonian, Campanian",1.0,,0.25,0.53,0.15,0.25,34,1,1,6,0,0,1,4,6,2,0,0,0,0,0,0,0,5,5,13
2018-10-17,225,02,3 of 3,"24663, 24662",Chico,,"Coniacian, Santonian, Campanian",1.15,,1.5,0.45,0.12,0.25,25,2,1,6,0,0,4,6,7,1,1,0,0,0,0,0,0,2,3,5
2018-10-24,225,03,1 of 3,24659,Chico,,Santonian,2.5,,0.12,0.84,0.13,0.15,70,1,1,12,5,0,7,16,30,1,0,1,1,0,0,0,0,0,0,0
2018-10-24,225,03,2 of 3,24659,Chico,,Santonian,,,0.18,0.66,0.12,0.2,,,,,,,,,,,,,,,,,,3,4,30
2018-10-26,225,04,1 of 2,27245,Chico,,"Santonian, Campanian",0.58,,,0.25,0.13,,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
2018-10-26,225,04,2 of 2,"27244, 27245",Chico,,"Santonian, Campanian",0.45,,,0.66,0.18,,34,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
2018-10-27,225,05,2 of 2,27247,Chico,,"Santonian, Campanian",0.33,,,0.2,0.08,,23,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
2018-11-01,225,06,1 of 3,15788,Chico,,Santonian,1.0,,0.03,0.45,0.15,0.05,28,1,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,3,2,2
2018-11-01,225,06,2 of 3,15788,Chico,,Santonian,0.5,,,0.15,0.12,,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
2018-11-01,225,06,3 of 3,15788,Chico,,Santonian,0.25,,,0.12,0.08,,15,1,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
2018-11-01,226,01,1 of 2,15791,Chico,,Santonian,0.25,,0.02,0.15,0.05,,10,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1
2018-11-01,226,01,2 of 2,15793,Chico,,"Coniacian, Santonian",0.25,,0.02,0.25,0.15,0.02,26,0,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1,1,1
2018-11-01,226,02,1 of 3,15794,Chico,,"Coniacian, Campanian",0.5,,,0.5,0.18,,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2018-11-01,226,02,2 of 3,15794,Chico,,"Coniacian, Campanian",0.45,,0.02,0.15,0.08,0.03,15,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,1,1
2018-11-01,226,02,3 of 3,15794,Chico,,"Coniacian, Campanian",0.33,,,0.5,0.08,,22,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2018-11-02,227,02,1 of 3,17612,Chico,,Campanian,0.58,,0.33,0.25,0.15,0.03,28,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,2,2,1
2018-11-02,227,02,2 of 3,17611,Chico,,Campanian,0.37,,0.37,0.1,0.05,,11,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
2018-11-02,227,02,3 of 3,"17611, 17612",Chico,,Campanian,1.0,,0.33,0.5,0.22,0.08,37,2,1,3,1,0,0,1,17,2,0,0,0,0,0,0,0,4,5,6
2018-11-06,227,03,1 of 4,10832,Chico,,Campanian,0.66,,0.33,0.5,0.15,,28,2,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,3,7,9
2018-11-06,227,03,2 of 4,10832,Chico,,Campanian,1.15,,0.25,0.5,0.12,,45,0,1,1,0,0,2,0,35,0,0,0,0,0,0,0,0,5,0,12
2018-11-06,227,03,3 of 4,10833,Chico,,Campanian,0.5,,0.12,0.45,0.18,0.13,34,1,0,1,1,0,6,3,2,0,0,0,0,0,0,0,0,7,5,13
2018-11-06,227,03,4 of 4,10832,Chico,,Campanian,0.45,,0.03,0.17,0.07,0.03,9,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,3,0,0
2018-11-07,227,04,2 of 4,24081,Chico,,"Coniacian, Santonian, Campanian",1.08,,0.5,0.75,,0.75,38,3,7,2,0,0,1,0,27,3,0,0,1,0,0,0,0,6,5,16
2018-11-07,227,04,3 of 4,24340,Chico,,"Coniacian, Santonian, Campanian",1.0,,0.08,0.33,0.07,0.08,17,5,3,4,0,0,1,0,17,5,0,0,0,0,0,0,0,3,3,8
2018-11-07,227,04,4 of 4,24340,Chico,,"Coniacian, Santonian, Campanian",1.0,,0.33,0.84,0.12,0.15,31,0,0,0,0,0,0,0,17,0,3,2,1,0,0,1,0,11,6,5
2018-11-07,227,05,1 of 4,28780,Chico,,"Coniacian, Campanian",0.33,,0.08,0.5,,0.1,13,2,0,4,1,0,3,0,1,2,0,0,0,0,0,0,0,2,3,3
2018-11-07,227,05,2 of 4,22406,Chico,,"Coniacian, Campanian",0.66,,0.33,0.5,0.12,0.25,31,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,6,7,12
2018-11-11,227,05,3 of 4,"24337, 24338",Chico,,"Coniacian, Campanian",0.58,,0.25,0.75,0.15,0.08,30,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,11,4,5
2018-11-09,227,05,4 of 4,11798,Chico,,"Coniacian, Campanian",1.0,,,0.75,0.15,,50,0,1,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
2018-11-13,227,06,1 of 3,27255,Chico,,Santonian,0.25,,,0.25,,,,,,,,,,,,,,,,,,,,,,
2018-11-13,227,06,1 of 3,27255,Chico,,Santonian,0.25,,,0.25,0.03,0.02,10,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1
2018-11-13,227,06,2 of 3,26918,Chico,,Santonian,0.2,,,0.12,0.03,,9,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2018-11-13,227,06,3 of 3,27255,Chico,,Santonian,0.75,,,0.4,0.43,0.15,25,0,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,5,0,5
2018-11-24,227,07,1 of 1,15764,Chico,,"Coniacian, Campanian",0.15,,,0.12,0.05,,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
2018-11-27,227,08,1 of 3,23793,Chico,,"Coniacian, Santonian, Campanian",0.75,,,0.5,0.25,0.08,30,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,7,6,11
2018-11-14,227,09,1 of 4,10855,Chico,,"Santonian, Campanian",0.84,,0.08,0.75,,0.25,31,1,0,7,0,0,2,3,3,1,1,0,0,0,0,0,0,7,8,13
2018-11-14,227,09,2 of 4,10853,Chico,,"Santonian, Campanian",0.66,,0.15,0.75,,0.25,31,0,2,4,0,0,3,3,7,0,0,0,0,0,2,1,0,8,5,7
2018-11-14,227,09,3 of 4,10854,Chico,,"Santonian, Campanian",0.5,,0.08,0.5,,0.15,23,0,0,1,0,0,3,2,4,0,1,0,1,0,0,0,0,8,4,6
2018-11-14,227,09,4 of 4,10856,Chico,,"Santonian, Campanian",0.84,,0.15,1.25,,0.25,35,0,0,1,0,0,9,4,7,0,1,0,0,0,0,0,1,3,7,19
2018-11-21,227,10,1 of 4,10861,Chico,,"Santonian, Campanian",1.0,,,0.73,0.15,0.33,26,3,0,4,1,0,2,0,3,3,1,0,0,0,0,1,0,4,3,16
2018-11-21,227,10,2 of 4,10861,Chico,,"Santonian, Campanian",1.0,,,0.33,0.15,0.08,26,3,0,3,0,0,4,1,5,3,0,0,0,1,2,0,0,6,4,8
2018-11-21,227,10,3 of 4,10858,Chico,,"Santonian, Campanian",0.45,,0.08,0.25,0.08,0.08,15,1,0,2,0,0,2,1,3,1,0,1,0,0,0,0,0,1,3,6
2018-11-21,227,10,3 of 4,10858,Chico,,"Santonian, Campanian",0.35,,0.08,0.25,0.08,0.08,15,1,0,2,0,0,2,1,3,1,0,1,0,0,0,0,0,1,3,6
2018-11-21,227,10,4 of 4,"10857, 1859",Chico,,"Santonian, Campanian",0.33,,0.08,0.3,0.08,0.08,18,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,3,3,3
2018-11-14,227,11,1 of 1,28781,,,,0.66,,0.08,0.75,,0.08,31,0,1,4,1,0,5,1,9,0,1,0,0,0,0,0,0,3,0,1
2018-11-24,227,12,1 of 4,"23631, 23633, 23634, 23632",Chico,,"Coniacian, Santonian, Campanian",0.84,,,0.66,0.15,0.15,37,0,1,6,1,0,5,0,1,0,0,0,0,0,0,0,0,6,8,18
2018-11-24,227,12,2 of 4,23635,Chico,,"Coniacian, Santonian, Campanian",1.25,,0.33,0.87,0.33,0.45,50,1,3,7,2,0,4,2,4,1,0,0,0,0,0,0,0,12,5,21
2018-11-24,227,12,3 of 4,23631,Chico,,"Coniacian, Santonian, Campanian",1.0,,0.25,0.7,0.25,0.25,38,1,0,6,3,0,4,2,8,2,0,1,2,0,0,0,0,9,8,9
2018-11-24,227,12,3 of 4,23631,Chico,,"Coniacian, Santonian, Campanian",1.0,,0.25,0.7,0.25,0.25,38,1,0,6,3,0,4,2,8,2,0,1,2,0,0,0,0,9,8,9
2018-11-24,227,12,4 of 4,"23632, 23192",Chico,,"Coniacian, Santonian, Campanian",1.15,,0.15,0.75,0.25,0.33,39,1,5,8,3,0,3,1,5,0,0,0,0,0,0,1,0,8,9,17
2018-12-05,228,01,1 of 2,26044,Chico,,"Coniacian, Campanian",0.58,,0.15,0.35,0.1,0.03,22,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,2,0
2018-12-05,228,01,2 of 2,26044,Chico,,"Coniacian, Campanian",0.25,,,0.12,0.33,0.02,9,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0
2018-12-18,228,02,1 of 4,10837,Chico,,"Coniacian, Santonian, Campanian",1.0,,0.33,0.33,0.1,0.07,31,0,1,0,0,0,0,0,28,0,0,1,0,0,0,0,0,6,6,7
2018-12-18,228,02,2 of 4,"10835, 10834",Chico,,"Coniacian, Santonian, Campanian",0.84,,0.15,0.53,0.1,0.15,37,0,1,2,1,0,2,1,20,0,0,0,0,0,0,0,0,3,7,18
2018-12-18,228,02,3 of 4,10835,Chico,,"Coniacian, Santonian, Campanian",0.66,,0.25,0.5,0.1,0.07,28,0,0,2,1,0,2,2,13,0,0,0,2,0,1,0,0,7,2,6
2018-12-18,228,02,4 of 4,10834,Chico,,"Coniacian, Santonian, Campanian",0.58,,0.18,0.4,0.1,0.12,24,2,1,2,1,0,3,3,8,2,1,2,0,1,1,0,0,6,2,6
2018-12-19,228,03,1 of 4,10836,Chico,,"Coniacian, Santonian, Campanian",0.33,,,0.08,0.03,,7,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2018-12-19,228,03,2 of 4,24224,Chico,,"Coniacian, Santonian, Campanian",0.84,,0.33,0.33,0.1,0.07,26,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,5,2,11
2018-12-19,228,03,3 of 4,10836,Chico,,"Coniacian, Santonian, Campanian",0.75,,0.15,0.33,0.15,0.1,40,0,1,0,0,0,0,0,36,0,0,0,0,0,0,0,0,14,8,11
2018-12-19,228,03,4 of 4,24224,Chico,,"Coniacian, Santonian, Campanian",0.5,,0.08,0.15,0.1,0.05,36,0,3,0,0,0,0,0,26,0,0,0,0,0,1,0,0,2,4,7
2018-12-19,228,04,1 of 2,26046,Chico,,Campanian,0.66,,,0.15,0.05,,23,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
2018-12-19,228,04,1 of 2,26046,Chico,,Campanian,0.33,,,0.33,0.1,,45,0,1,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
2018-12-19,228,05,1 of 2,26046,Chico,,Campanian,0.15,,,0.08,0.03,,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2018-12-19,228,05,2 of 2,26046,Chico,,Campanian,0.58,,0.08,0.25,0.1,0.03,35,0,0,0,0,0,0,0,31,0,0,0,0,0,1,0,0,5,2,3
2018-12-19,228,06,1 of 2,26045,Chico,,"Coniacian, Campanian",0.33,,,0.1,0.07,,19,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
2018-12-19,228,06,2 of 2,26045,Chico,,"Coniacian, Campanian",0.33,,0.03,0.15,0.1,0.03,22,0,2,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2,1,1
2018-12-13,228,07,1 of 4,23637,Chico,,"Santonian, Campanian",0.66,,,0.33,0.08,,32,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
2018-12-13,228,07,2 of 4,23637,Chico,,"Santonian, Campanian",0.58,,,0.58,0.15,,39,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0
2018-12-13,228,07,3 of 4,23697,Chico,,"Santonian, Campanian",0.58,,,0.45,0.15,,41,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
2018-12-13,228,07,4 of 4,23637,Chico,,"Santonian, Campanian",0.58,,,0.33,0.1,,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2018-12-13,228,08,1 of 3,23637,Chico,,"Santonian, Campanian",0.55,,,0.25,0.08,,18,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
2018-12-13,228,08,1 of 3,23637,Chico,,"Santonian, Campanian",0.5,,,0.25,0.1,,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2018-12-07,228,09,1 of 4,23637,Chico,,"Santonian, Campanian",0.75,,0.75,0.52,1.0,0.1,27,4,3,2,0,0,0,1,7,4,0,0,0,0,1,0,0,15,5,7
2018-12-07,228,09,1 of 4,23637,Chico,,"Santonian, Campanian",0.66,,0.45,0.45,1.0,0.08,25,0,0,7,2,0,2,0,3,0,0,0,0,0,1,0,0,10,2,5
2018-12-07,228,09,1 of 4,"23637, 23636",Chico,,"Santonian, Campanian",0.84,,0.66,0.6,1.0,0.12,34,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,12
2018-12-05,228,09,1 of 4,23636,Chico,,"Santonian, Campanian",0.66,,0.25,0.6,1.0,0.15,38,0,0,2,0,0,2,1,11,0,0,1,1,0,0,0,0,12,5,9
2018-12-08,228,10,1 of 4,"23639, 23640",Chico,,"Santonian, Campanian",0.92,,1.0,0.75,0.1,0.1,32,2,1,0,0,0,5,2,3,2,0,0,0,0,1,0,0,11,5,17
2018-12-08,228,10,2 of 4,23641,Chico,,"Santonian, Campanian",0.84,,0.33,0.58,0.1,0.15,39,0,2,6,0,0,1,4,9,0,1,0,0,0,0,0,0,12,9,15
2018-12-08,228,10,3 of 4,23639,Chico,,"Santonian, Campanian",0.84,,0.15,0.66,0.15,0.15,44,1,2,8,0,0,5,4,3,1,0,0,1,0,0,0,0,15,11,13
2018-12-08,228,10,4 of 4,23638,Chico,,"Santonian, Campanian",0.66,,0.1,0.5,0.1,0.08,31,4,1,5,0,0,5,2,5,4,0,1,0,0,0,0,0,8,7,14
2018-12-11,228,11,1 of 4,23643,Chico,,"Santonian, Campanian",0.84,,0.33,0.44,0.1,0.08,37,0,1,7,2,0,7,1,8,1,0,1,0,0,0,0,0,16,8,4
2018-12-11,228,11,2 of 4,23642,Chico,,"Santonian, Campanian",0.75,,0.25,0.5,0.1,0.5,29,0,1,4,0,0,1,1,2,0,0,0,0,0,1,0,0,11,5,7
2018-12-11,228,11,3 of 4,"23642, 23643",Chico,,"Santonian, Campanian",0.75,,0.33,0.33,0.12,0.1,35,0,14,0,0,0,1,3,1,0,0,0,2,0,0,0,0,11,2,15
2018-12-11,228,11,4 of 4,23643,Chico,,"Santonian, Campanian",0.84,,0.25,1.0,0.1,1.0,36,1,1,4,1,0,4,0,4,1,1,0,1,0,0,1,0,11,9,10
2018-12-12,228,12,1 of 4,"23644, 23645",Chico,,"Santonian, Campanian",0.66,,0.15,0.5,0.12,0.1,47,0,2,5,0,0,7,1,1,0,1,0,0,0,0,0,0,9,6,28
2018-12-11,228,12,2 of 4,"23646, 23647",Chico,,"Santonian, Campanian",0.5,,0.25,0.52,0.1,0.12,32,0,1,4,0,0,2,1,1,0,0,0,0,0,0,0,0,7,3,11
2018-12-12,228,12,3 of 4,23648,Chico,,"Santonian, Campanian",0.66,,0.25,0.33,0.1,0.05,28,0,0,4,0,0,2,1,1,0,1,0,0,0,1,0,0,9,3,7
2018-12-12,228,12,4 of 4,23648,Chico,,"Santonian, Campanian",0.66,,0.15,0.33,0.1,0.08,21,1,3,3,0,0,2,1,0,0,0,0,0,0,1,0,0,7,1,10
2017-11-15,233,07,1 of 1,6965,Chatsworth,Dayton Canyon,Campanian,0.5,,,0.25,,,9,1,0,0,0,0,0,0,14,0,0,0,0,1,1,0,0,0,0,0
2017-11-21,233,09,1 of 1,,Chatsworth,,Campanian,0.25,,,,,,9,0,0,0,0,0,0,0,9,0,0,0,0,3,6,0,0,0,0,0
2017-11-17,233,09,1 of 2,6965,Chatsworth,Dayton Canyon,Campanian,1.25,,0.02,0.5,0.22,,15,0,0,0,0,0,0,0,21,0,0,0,2,2,2,0,0,1,0,1
2017-11-11,233,11,1 of 1,10715,Chatsworth,Dayton Canyon,Campanian,1.5,0.07,,0.16,,,9,2,0,11,11,0,0,0,0,0,0,0,0,2,0,0,9,0,9,0
2017-10-31,233,11,1 of 2,10715,Chatsworth,Dayton Canyon,Campanian,0.25,0.1,0.01,0.1,,,9,0,0,8,0,1,0,0,0,0,1,1,0,1,5,0,0,0,0,1
2017-11-14,233,12,1 of 1,6965,Chatsworth,Dayton Canyon,Campanian,2.0,0.09,,0.09,,,13,1,0,0,0,0,0,0,14,0,0,0,1,1,1,0,0,0,0,0
2017-10-31,233,12,1 of 3,10715,Chatsworth,Dayton Canyon,Campanian,1.0,0.24,0.1,0.25,,0.1,14,3,0,1,0,0,1,0,3,2,1,1,1,1,1,1,0,4,2,5
2017-11-22,234,01,1 of 1,26994,Chatsworth,,Campanian,7.0,,,1.7,1.0,0.1,66,6,0,0,0,0,0,0,72,0,3,0,2,0,0,1,0,6,3,0
2017-11-15,234,01,1 of 3,"26994, 10714, 10713",Chatsworth,,Campanian,3.25,0.1,0.16,1.25,,0.5,31,21,0,2,0,1,3,0,11,20,2,0,0,0,0,1,0,16,9,5
2017-09-15,234,01,1 of 4,10711,Chatsworth,,Campanian,3.0,0.25,0.25,1.0,0.25,0.25,32,4,0,2,1,1,1,0,5,4,0,5,1,0,0,1,0,17,3,3
2017-08-14,234,01,1 of 4,10711,Chatsworth,,Campanian,3.0,0.27,0.24,1.0,0.33,0.32,32,4,5,2,1,1,1,0,5,4,0,5,1,0,0,1,0,17,3,3
2017-09-15,234,01,2 of 4,10711,Chatsworth,,Campanian,1.25,0.25,0.25,0.5,0.5,0.25,22,1,0,3,1,0,2,0,0,1,2,0,0,2,0,0,0,5,3,4
2017-09-26,234,01,3 of 4,10711,Chatsworth,,Campanian,0.75,0.25,0.12,1.12,0.6,0.25,13,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,7,1,3
2018-03-22,234,02,1 of 4,10709,Chatsworth,,Campanian,1.75,,0.5,0.8,0.6,,26,5,0,0,2,0,1,0,3,5,0,0,1,0,0,2,0,7,7,9
2017-11-21,234,02,3 of 4,10708,Chatsworth,Dayton Canyon,Campanian,1.5,0.5,0.08,3.0,0.4,0.33,36,4,0,4,1,1,2,1,4,4,0,2,0,1,0,1,0,8,5,16
2017-11-29,234,02,2 of 4,"10706, 10707",Chatsworth,Dayton Canyon,Campanian,1.75,0.08,0.15,0.75,0.18,0.4,33,7,0,6,0,2,3,0,0,6,1,0,0,0,0,8,0,9,5,9
2017-10-06,234,02,4 of 4,"10708, 10709",Chatsworth,,Campanian,,0.12,,0.5,0.12,,,,,,,,,,,,,,,,,,,,,
2018-03-22,234,03,1 of 2,22336,Chatsworth,Dayton Canyon,Campanian,1.5,0.34,0.1,0.7,,0.25,21,1,0,2,1,0,1,0,3,1,1,1,1,0,0,2,0,6,1,5
2017-11-09,234,03,1 of 3,22336,Chatsworth,Dayton Canyon,Campanian,0.5,0.39,0.016,0.24,,0.016,7,1,0,4,0,0,0,0,1,1,0,0,1,1,4,0,1,0,0,0
2017-12-01,234,04,1 of 3,6965,Chatsworth,,Campanian,1.75,0.33,0.11,0.5,0.6,0.11,27,12,0,0,1,0,0,0,23,2,4,2,2,3,0,2,0,6,5,2
2017-11-16,234,05,1 of 3,6965,Chatsworth,Dayton Canyon,Campanian,3.0,,0.02,2.25,0.25,0.16,16,3,0,0,1,0,0,0,9,2,0,0,2,1,1,2,0,4,1,2
2017-10-30,234,06,1 of 3,6965,Chatsworth,,Campanian,2.25,0.67,0.17,0.67,,0.25,36,7,0,0,1,0,0,0,2,8,0,1,1,0,0,3,0,10,9,9
2017-08-25,234,08,1 of 2,,Chatsworth,,Campanian,2.0,,0.5,2.0,0.5,0.75,60,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,15,9,27
2018-05-03,234,11,1 of 2,27001,Tuna Canyon,Santa Ynez Canyon,Campanian,2.0,,0.17,0.75,0.17,0.08,35,2,1,10,1,1,3,0,2,1,2,3,0,0,0,0,0,8,5,1
2018-05-08,234,11,2 of 2,"27001, 27016",Tuna Canyon,Santa Ynez Canyon,Campanian,,,0.03,0.53,0.17,0.03,,,,,,,,,,,,,,,,,,,,
2018-05-15,235,11,1 of 3,26019,Tuna Canyon,Member D @ Rivas Canyon,Campanian,0.75,,0.17,0.3,0.17,0.1,24,2,7,0,0,0,0,0,9,2,3,0,2,0,1,0,0,4,2,0
2018-05-15,235,11,2 of 2,26019,Tuna Canyon,Member D @ Rivas Canyon,Campanian,0.5,,0.08,0.25,0.15,0.12,12,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,2,0,1
2018-05-11,237,03,2 of 2,"8201, 8205",Tuna Canyon,Santa Ynez Canyon,Campanian,1.5,,0.17,0.5,0.17,0.25,29,0,5,0,0,0,0,1,27,0,0,1,1,1,1,0,0,3,2,11
2018-02-22,237,10,1 of 3,"10717, 10718",Ladd,Holz Shale,"Turonian, Campanian",3.0,0.34,0.03,0.48,0.24,0.1,25,4,1,7,4,3,0,0,5,4,1,0,1,0,0,0,0,8,4,4
2018-03-02,237,10,2 of 2,10722,Ladd,Holz Shale,"Turonian, Campanian",2.5,,0.04,0.6,0.33,0.04,20,4,2,7,3,0,0,0,9,4,1,1,1,0,0,0,0,8,1,4
2018-02-23,237,10,2 of 3,"10720, 10721",Ladd,Holz Shale,"Turonian, Campanian",1.5,,0.03,0.6,0.17,0.1,20,5,0,5,1,0,2,0,3,4,2,1,0,0,0,0,0,6,3,6
2018-03-30,237,11,1 of 2,10092,Ladd,Holz Shale,"Turonian, Campanian",0.5,,0.03,0.25,0.08,0.03,11,1,0,1,0,2,0,0,1,1,0,0,0,0,1,0,0,5,2,1
2018-04-07,237,11,1 of 3,10089,Ladd,Holz Shale,"Turonian, Campanian",1.0,,0.03,0.32,0.1,0.08,19,0,2,1,2,0,0,0,11,1,1,0,0,0,0,0,0,9,0,5
2018-04-10,237,12,1 of 2,15878,Ladd,Holz Shale,"Turonian, Campanian",1.25,,0.33,0.4,0.17,0.08,28,2,1,0,0,0,0,0,30,0,1,0,0,1,0,0,0,7,0,1
